Part_ID,Group,School,Grade,Age,Use,Use_School,Exposure_Score,Exposure_Group,Exposure_Binary,DELE,BESA_Other,BESA_Subj,AoA_ENG,AoA_SPA,Langs,Age_Arrival,Task,Item,Verb,Short_Prop,Property,Structure,Mood_Use,Mood_Freq,DOM_Use,Agr_Use,Comp_Use,Prod_Code,Davies,CORPES,WordList,Davies_Centered,Davies_Centered_Std,Davies_Std,CORPES_Std,LOR,Composite_Freq,Use_Std,Use_Joint,Use_Joint_Std,BESA_Other_Std,BESA_Subj_Std,BESA_Total,BESA_Total_Std,DELE_Std,Exposure_Score_Std,Mood,Response
H8M11,MLS-7/8,RBMS,8,7/8,9,0,2,2 SPA/0 ENG,Monolingual,NA,7,1,NA,0,2,NA,Production,EPT-42,cuidar,Intensional,Intensional subjunctive,DOM,0,0,0,NA,NA,INF,208160,26928,1534607,-100844.1,-0.897943857,-0.12945128613949522,-0.8404570398149089,NA,-0.48495416297720206,-1.0778647478248404,9,-1.2242946237368797,-1.8448119348996983,-1.0638455262577726,8,-1.8275262450399616,NA,0.8731968176245462,Subjunctive,0
H8M12,MLS-7/8,RBMS,8,7/8,20,5,0,2 SPA/2 ENG,Bilingual,NA,13,4,4,0,2,NA,Production,EPT-02,llamar,Intensional,Intensional subjunctive,DOM,1,1,1,1,NA,SUBJ,303936,207733,8248273,79960.88,0.711993649,0.2762036834377887,0.8786135231177882,NA,0.5774086032777884,1.649133064172006,25,1.9485252462291172,0.7267440955665465,0.9751917324029548,17,0.9746806640213144,NA,-1.4895710418301098,Subjunctive,1
H8M12,MLS-7/8,RBMS,8,7/8,20,5,0,2 SPA/2 ENG,Bilingual,NA,13,4,4,0,2,NA,Production,EPT-08,peinar,Intensional,Intensional subjunctive,DOM,1,1,1,1,NA,SUBJ,6151,3173,91504,-124599.1,-1.109464919,-0.9850513816679946,-1.0663165084273158,NA,-1.0256839450476551,1.649133064172006,25,1.9485252462291172,0.7267440955665465,0.9751917324029548,17,0.9746806640213144,NA,-1.4895710418301098,Subjunctive,1
H8M12,MLS-7/8,RBMS,8,7/8,20,5,0,2 SPA/2 ENG,Bilingual,NA,13,4,4,0,2,NA,Production,EPT-14,pintar,Intensional,Intensional subjunctive,DOM,0,0,0,1,NA,IND,45606,22466,893704,-105306.1,-0.937674734,-0.8179414916676632,-0.8828811589034613,NA,-0.8504113252855623,1.649133064172006,25,1.9485252462291172,0.7267440955665465,0.9751917324029548,17,0.9746806640213144,NA,-1.4895710418301098,Subjunctive,0
H8M12,MLS-7/8,RBMS,8,7/8,20,5,0,2 SPA/2 ENG,Bilingual,NA,13,4,4,0,2,NA,Production,EPT-20,tratar,Intensional,Intensional subjunctive,DOM,0,0,0,1,NA,IND,590952,203027,9516595,75254.88,0.670090129,1.4918471301070348,0.8338694835770605,NA,1.1628583068420475,1.649133064172006,25,1.9485252462291172,0.7267440955665465,0.9751917324029548,17,0.9746806640213144,NA,-1.4895710418301098,Subjunctive,0
H8M12,MLS-7/8,RBMS,8,7/8,20,5,0,2 SPA/2 ENG,Bilingual,NA,13,4,4,0,2,NA,Production,EPT-26,mirar,Intensional,Intensional subjunctive,DOM,1,1,1,1,NA,SUBJ,186441,197558,3683993,69785.88,0.621392647,-0.22144114042709367,0.7818709386879318,NA,0.2802148991304191,1.649133064172006,25,1.9485252462291172,0.7267440955665465,0.9751917324029548,17,0.9746806640213144,NA,-1.4895710418301098,Subjunctive,1
H8M12,MLS-7/8,RBMS,8,7/8,20,5,0,2 SPA/2 ENG,Bilingual,NA,13,4,4,0,2,NA,Production,EPT-32,llevar,Intensional,Intensional subjunctive,DOM,1,1,1,1,NA,SUBJ,418316,301022,13841181,173259.9,1.542753636,0.7606550639532595,1.765593273375958,NA,1.2631241686646089,1.649133064172006,25,1.9485252462291172,0.7267440955665465,0.9751917324029548,17,0.9746806640213144,NA,-1.4895710418301098,Subjunctive,1
H8M12,MLS-7/8,RBMS,8,7/8,20,5,0,2 SPA/2 ENG,Bilingual,NA,13,4,4,0,2,NA,Production,EPT-38,amar,Intensional,Intensional subjunctive,DOM,0,0,0,NA,NA,INF,60260,28864,1318934,-67512.13,-0.601146551,-0.7558751292784892,-0.8220498021287957,NA,-0.7889624657036425,1.649133064172006,25,1.9485252462291172,0.7267440955665465,0.9751917324029548,17,0.9746806640213144,NA,-1.4895710418301098,Subjunctive,0
H8M12,MLS-7/8,RBMS,8,7/8,20,5,0,2 SPA/2 ENG,Bilingual,NA,13,4,4,0,2,NA,Production,EPT-42,cuidar,Intensional,Intensional subjunctive,DOM,0,NA,0,1,NA,IND MODAL,208160,26928,1534607,-100844.1,-0.897943857,-0.12945128613949522,-0.8404570398149089,NA,-0.48495416297720206,1.649133064172006,25,1.9485252462291172,0.7267440955665465,0.9751917324029548,17,0.9746806640213144,NA,-1.4895710418301098,Subjunctive,0
H8M13,MLS-7/8,RBMS,8,7/8,13,2,0,2 SPA/2 ENG,Bilingual,NA,12,4,4,0,2,NA,Production,EPT-02,llamar,Intensional,Intensional subjunctive,DOM,1,1,1,1,NA,SUBJ,303936,207733,8248273,79960.88,0.711993649,0.2762036834377887,0.8786135231177882,NA,0.5774086032777884,-0.08622917982598718,15,-0.03448717249963091,0.29815142382217236,0.9751917324029548,16,0.6633243407922836,NA,-1.4895710418301098,Subjunctive,1
H8M13,MLS-7/8,RBMS,8,7/8,13,2,0,2 SPA/2 ENG,Bilingual,NA,12,4,4,0,2,NA,Production,EPT-08,peinar,Intensional,Intensional subjunctive,DOM,1,1,NA,1,NA,SUBJ,6151,3173,91504,-124599.1,-1.109464919,-0.9850513816679946,-1.0663165084273158,NA,-1.0256839450476551,-0.08622917982598718,15,-0.03448717249963091,0.29815142382217236,0.9751917324029548,16,0.6633243407922836,NA,-1.4895710418301098,Subjunctive,NA
H8M13,MLS-7/8,RBMS,8,7/8,13,2,0,2 SPA/2 ENG,Bilingual,NA,12,4,4,0,2,NA,Production,EPT-14,pintar,Intensional,Intensional subjunctive,DOM,1,1,NA,1,NA,SUBJ,45606,22466,893704,-105306.1,-0.937674734,-0.8179414916676632,-0.8828811589034613,NA,-0.8504113252855623,-0.08622917982598718,15,-0.03448717249963091,0.29815142382217236,0.9751917324029548,16,0.6633243407922836,NA,-1.4895710418301098,Subjunctive,NA
H8M13,MLS-7/8,RBMS,8,7/8,13,2,0,2 SPA/2 ENG,Bilingual,NA,12,4,4,0,2,NA,Production,EPT-20,tratar,Intensional,Intensional subjunctive,DOM,1,1,0,1,NA,SUBJ,590952,203027,9516595,75254.88,0.670090129,1.4918471301070348,0.8338694835770605,NA,1.1628583068420475,-0.08622917982598718,15,-0.03448717249963091,0.29815142382217236,0.9751917324029548,16,0.6633243407922836,NA,-1.4895710418301098,Subjunctive,0
H8M13,MLS-7/8,RBMS,8,7/8,13,2,0,2 SPA/2 ENG,Bilingual,NA,12,4,4,0,2,NA,Production,EPT-26,mirar,Intensional,Intensional subjunctive,DOM,1,1,0,1,NA,SUBJ,186441,197558,3683993,69785.88,0.621392647,-0.22144114042709367,0.7818709386879318,NA,0.2802148991304191,-0.08622917982598718,15,-0.03448717249963091,0.29815142382217236,0.9751917324029548,16,0.6633243407922836,NA,-1.4895710418301098,Subjunctive,0
H8M13,MLS-7/8,RBMS,8,7/8,13,2,0,2 SPA/2 ENG,Bilingual,NA,12,4,4,0,2,NA,Production,EPT-32,llevar,Intensional,Intensional subjunctive,DOM,1,1,1,1,NA,SUBJ,418316,301022,13841181,173259.9,1.542753636,0.7606550639532595,1.765593273375958,NA,1.2631241686646089,-0.08622917982598718,15,-0.03448717249963091,0.29815142382217236,0.9751917324029548,16,0.6633243407922836,NA,-1.4895710418301098,Subjunctive,1
H8M13,MLS-7/8,RBMS,8,7/8,13,2,0,2 SPA/2 ENG,Bilingual,NA,12,4,4,0,2,NA,Production,EPT-38,amar,Intensional,Intensional subjunctive,DOM,1,1,0,1,NA,SUBJ,60260,28864,1318934,-67512.13,-0.601146551,-0.7558751292784892,-0.8220498021287957,NA,-0.7889624657036425,-0.08622917982598718,15,-0.03448717249963091,0.29815142382217236,0.9751917324029548,16,0.6633243407922836,NA,-1.4895710418301098,Subjunctive,0
H8M13,MLS-7/8,RBMS,8,7/8,13,2,0,2 SPA/2 ENG,Bilingual,NA,12,4,4,0,2,NA,Production,EPT-42,cuidar,Intensional,Intensional subjunctive,DOM,1,1,0,1,NA,SUBJ,208160,26928,1534607,-100844.1,-0.897943857,-0.12945128613949522,-0.8404570398149089,NA,-0.48495416297720206,-0.08622917982598718,15,-0.03448717249963091,0.29815142382217236,0.9751917324029548,16,0.6633243407922836,NA,-1.4895710418301098,Subjunctive,0
H8M01,MLS-7/8,RBMS,8,7/8,10,1,1,2 SPA/1 ENG,Bilingual,NA,13,3,3,0,2,NA,Production,EPT-12,amar,Intensional,Intensional indicative,DOM,1,1,1,1,NA,IND,60260,28864,1318934,NA,NA,-0.7558751292784892,-0.8220498021287957,NA,-0.7889624657036425,-0.8299558558251272,11,-0.8276921399911301,0.7267440955665465,0.29551264618271245,16,0.6633243407922836,NA,-0.3081871121027818,Indicative,1
H8M01,MLS-7/8,RBMS,8,7/8,10,1,1,2 SPA/1 ENG,Bilingual,NA,13,3,3,0,2,NA,Production,EPT-24,pintar,Intensional,Intensional indicative,DOM,1,1,1,1,NA,IND,45606,22466,893704,NA,NA,-0.8179414916676632,-0.8828811589034613,NA,-0.8504113252855623,-0.8299558558251272,11,-0.8276921399911301,0.7267440955665465,0.29551264618271245,16,0.6633243407922836,NA,-0.3081871121027818,Indicative,1
H8M02,MLS-7/8,RBMS,8,7/8,11,0,1,2 SPA/1 ENG,Bilingual,NA,14,4,3,0,2,NA,Production,EPT-12,amar,Intensional,Intensional indicative,DOM,1,1,1,1,NA,IND,60260,28864,1318934,NA,NA,-0.7558751292784892,-0.8220498021287957,NA,-0.7889624657036425,-0.5820469638254139,11,-0.8276921399911301,1.1553367673109205,0.9751917324029548,18,1.286036987250345,NA,-0.3081871121027818,Indicative,1
H8M02,MLS-7/8,RBMS,8,7/8,11,0,1,2 SPA/1 ENG,Bilingual,NA,14,4,3,0,2,NA,Production,EPT-24,pintar,Intensional,Intensional indicative,DOM,0,0,0,1,NA,IMP SUBJ,45606,22466,893704,NA,NA,-0.8179414916676632,-0.8828811589034613,NA,-0.8504113252855623,-0.5820469638254139,11,-0.8276921399911301,1.1553367673109205,0.9751917324029548,18,1.286036987250345,NA,-0.3081871121027818,Indicative,0
H8M03,MLS-7/8,RBMS,8,7/8,7,0,2,2 SPA/0 ENG,Monolingual,NA,8,4,5,0,2,NA,Production,EPT-12,amar,Intensional,Intensional indicative,DOM,0,NA,0,NA,NA,INF,60260,28864,1318934,NA,NA,-0.7558751292784892,-0.8220498021287957,NA,-0.7889624657036425,-1.573682531824267,7,-1.6208971074826295,-1.416219263155324,0.9751917324029548,12,-0.5821009521238388,NA,0.8731968176245462,Indicative,0
H8M03,MLS-7/8,RBMS,8,7/8,7,0,2,2 SPA/0 ENG,Monolingual,NA,8,4,5,0,2,NA,Production,EPT-24,pintar,Intensional,Intensional indicative,DOM,0,0,0,1,NA,SUBJ,45606,22466,893704,NA,NA,-0.8179414916676632,-0.8828811589034613,NA,-0.8504113252855623,-1.573682531824267,7,-1.6208971074826295,-1.416219263155324,0.9751917324029548,12,-0.5821009521238388,NA,0.8731968176245462,Indicative,0
H8M04,MLS-7/8,RBMS,8,7/8,11,0,2,2 SPA/0 ENG,Monolingual,NA,12,0,0,0,2,NA,Production,EPT-12,amar,Intensional,Intensional indicative,DOM,0,NA,0,NA,NA,INF,60260,28864,1318934,NA,NA,-0.7558751292784892,-0.8220498021287957,NA,-0.7889624657036425,-0.5820469638254139,11,-0.8276921399911301,0.29815142382217236,-1.743524612478015,12,-0.5821009521238388,NA,0.8731968176245462,Indicative,0
H8M04,MLS-7/8,RBMS,8,7/8,11,0,2,2 SPA/0 ENG,Monolingual,NA,12,0,0,0,2,NA,Production,EPT-24,pintar,Intensional,Intensional indicative,DOM,0,NA,0,1,NA,INF,45606,22466,893704,NA,NA,-0.8179414916676632,-0.8828811589034613,NA,-0.8504113252855623,-0.5820469638254139,11,-0.8276921399911301,0.29815142382217236,-1.743524612478015,12,-0.5821009521238388,NA,0.8731968176245462,Indicative,0
H8M05,MLS-7/8,RBMS,8,7/8,21,4,1,2 SPA/1 ENG,Bilingual,NA,13,2,0,0,2,NA,Production,EPT-12,amar,Intensional,Intensional indicative,DOM,1,1,0,1,NA,IND,60260,28864,1318934,NA,NA,-0.7558751292784892,-0.8220498021287957,NA,-0.7889624657036425,1.8970419561717196,25,1.9485252462291172,0.7267440955665465,-0.3841664400375301,15,0.351968017563253,NA,-0.3081871121027818,Indicative,0
H8M05,MLS-7/8,RBMS,8,7/8,21,4,1,2 SPA/1 ENG,Bilingual,NA,13,2,0,0,2,NA,Production,EPT-24,pintar,Intensional,Intensional indicative,DOM,NA,NA,NA,NA,NA,NA,45606,22466,893704,NA,NA,-0.8179414916676632,-0.8828811589034613,NA,-0.8504113252855623,1.8970419561717196,25,1.9485252462291172,0.7267440955665465,-0.3841664400375301,15,0.351968017563253,NA,-0.3081871121027818,Indicative,NA
H8M06,MLS-7/8,RBMS,8,7/8,15,0,2,2 SPA/0 ENG,Monolingual,NA,14,4,2,0,2,NA,Production,EPT-12,amar,Intensional,Intensional indicative,DOM,1,1,1,1,NA,IND,60260,28864,1318934,NA,NA,-0.7558751292784892,-0.8220498021287957,NA,-0.7889624657036425,0.4095886041734395,15,-0.03448717249963091,1.1553367673109205,0.9751917324029548,18,1.286036987250345,NA,0.8731968176245462,Indicative,1
H8M06,MLS-7/8,RBMS,8,7/8,15,0,2,2 SPA/0 ENG,Monolingual,NA,14,4,2,0,2,NA,Production,EPT-24,pintar,Intensional,Intensional indicative,DOM,1,1,0,1,NA,IND,45606,22466,893704,NA,NA,-0.8179414916676632,-0.8828811589034613,NA,-0.8504113252855623,0.4095886041734395,15,-0.03448717249963091,1.1553367673109205,0.9751917324029548,18,1.286036987250345,NA,0.8731968176245462,Indicative,0
H8M07,MLS-7/8,RBMS,8,7/8,11,1,2,2 SPA/0 ENG,Monolingual,NA,12,1,NA,0,2,NA,Production,EPT-12,amar,Intensional,Intensional indicative,DOM,1,1,0,0,1,IND,60260,28864,1318934,NA,NA,-0.7558751292784892,-0.8220498021287957,NA,-0.7889624657036425,-0.5820469638254139,12,-0.6293908981182553,0.29815142382217236,-1.0638455262577726,13,-0.2707446288948082,NA,0.8731968176245462,Indicative,0
H8M07,MLS-7/8,RBMS,8,7/8,11,1,2,2 SPA/0 ENG,Monolingual,NA,12,1,NA,0,2,NA,Production,EPT-24,pintar,Intensional,Intensional indicative,DOM,0,0,0,0,NA,INF,45606,22466,893704,NA,NA,-0.8179414916676632,-0.8828811589034613,NA,-0.8504113252855623,-0.5820469638254139,12,-0.6293908981182553,0.29815142382217236,-1.0638455262577726,13,-0.2707446288948082,NA,0.8731968176245462,Indicative,0
H8M08,MLS-7/8,RBMS,8,7/8,20,3,2,2 SPA/0 ENG,Monolingual,NA,10,4,3,0,2,NA,Production,EPT-12,amar,Intensional,Intensional indicative,DOM,1,1,0,1,NA,IND,60260,28864,1318934,NA,NA,-0.7558751292784892,-0.8220498021287957,NA,-0.7889624657036425,1.649133064172006,23,1.5519227624833676,-0.5590339196665759,0.9751917324029548,14,0.0406116943342224,NA,0.8731968176245462,Indicative,0
H8M08,MLS-7/8,RBMS,8,7/8,20,3,2,2 SPA/0 ENG,Monolingual,NA,10,4,3,0,2,NA,Production,EPT-24,pintar,Intensional,Intensional indicative,DOM,0,0,0,1,NA,SUBJ,45606,22466,893704,NA,NA,-0.8179414916676632,-0.8828811589034613,NA,-0.8504113252855623,1.649133064172006,23,1.5519227624833676,-0.5590339196665759,0.9751917324029548,14,0.0406116943342224,NA,0.8731968176245462,Indicative,0
H8M09,MLS-7/8,RBMS,8,7/8,16,5,1,2 SPA/1 ENG,Bilingual,NA,10,2,NA,0,2,NA,Production,EPT-12,amar,Intensional,Intensional indicative,DOM,0,0,0,NA,NA,INF,60260,28864,1318934,NA,NA,-0.7558751292784892,-0.8220498021287957,NA,-0.7889624657036425,0.6574974961731528,21,1.155320278737618,-0.5590339196665759,-0.3841664400375301,12,-0.5821009521238388,NA,-0.3081871121027818,Indicative,0
H8M09,MLS-7/8,RBMS,8,7/8,16,5,1,2 SPA/1 ENG,Bilingual,NA,10,2,NA,0,2,NA,Production,EPT-24,pintar,Intensional,Intensional indicative,DOM,0,0,0,1,NA,SUBJ,45606,22466,893704,NA,NA,-0.8179414916676632,-0.8828811589034613,NA,-0.8504113252855623,0.6574974961731528,21,1.155320278737618,-0.5590339196665759,-0.3841664400375301,12,-0.5821009521238388,NA,-0.3081871121027818,Indicative,0
H8M10,MLS-7/8,RBMS,8,7/8,17,1,2,2 SPA/0 ENG,Monolingual,NA,12,3,NA,0,2,NA,Production,EPT-12,amar,Intensional,Intensional indicative,DOM,NA,NA,NA,NA,NA,NA,60260,28864,1318934,NA,NA,-0.7558751292784892,-0.8220498021287957,NA,-0.7889624657036425,0.905406388172866,18,0.5604165531189935,0.29815142382217236,0.29551264618271245,15,0.351968017563253,NA,0.8731968176245462,Indicative,NA
H8M10,MLS-7/8,RBMS,8,7/8,17,1,2,2 SPA/0 ENG,Monolingual,NA,12,3,NA,0,2,NA,Production,EPT-24,pintar,Intensional,Intensional indicative,DOM,0,0,0,1,NA,SUBJ,45606,22466,893704,NA,NA,-0.8179414916676632,-0.8828811589034613,NA,-0.8504113252855623,0.905406388172866,18,0.5604165531189935,0.29815142382217236,0.29551264618271245,15,0.351968017563253,NA,0.8731968176245462,Indicative,0
H8M11,MLS-7/8,RBMS,8,7/8,9,0,2,2 SPA/0 ENG,Monolingual,NA,7,1,NA,0,2,NA,Production,EPT-12,amar,Intensional,Intensional indicative,DOM,0,0,0,NA,NA,INF,60260,28864,1318934,NA,NA,-0.7558751292784892,-0.8220498021287957,NA,-0.7889624657036425,-1.0778647478248404,9,-1.2242946237368797,-1.8448119348996983,-1.0638455262577726,8,-1.8275262450399616,NA,0.8731968176245462,Indicative,0
H8M11,MLS-7/8,RBMS,8,7/8,9,0,2,2 SPA/0 ENG,Monolingual,NA,7,1,NA,0,2,NA,Production,EPT-24,pintar,Intensional,Intensional indicative,DOM,1,1,0,0,NA,IND,45606,22466,893704,NA,NA,-0.8179414916676632,-0.8828811589034613,NA,-0.8504113252855623,-1.0778647478248404,9,-1.2242946237368797,-1.8448119348996983,-1.0638455262577726,8,-1.8275262450399616,NA,0.8731968176245462,Indicative,0
H8M12,MLS-7/8,RBMS,8,7/8,20,5,0,2 SPA/2 ENG,Bilingual,NA,13,4,4,0,2,NA,Production,EPT-12,amar,Intensional,Intensional indicative,DOM,1,1,1,1,NA,IND,60260,28864,1318934,NA,NA,-0.7558751292784892,-0.8220498021287957,NA,-0.7889624657036425,1.649133064172006,25,1.9485252462291172,0.7267440955665465,0.9751917324029548,17,0.9746806640213144,NA,-1.4895710418301098,Indicative,1
H8M12,MLS-7/8,RBMS,8,7/8,20,5,0,2 SPA/2 ENG,Bilingual,NA,13,4,4,0,2,NA,Production,EPT-24,pintar,Intensional,Intensional indicative,DOM,1,NA,0,0,NA,IND MODAL,45606,22466,893704,NA,NA,-0.8179414916676632,-0.8828811589034613,NA,-0.8504113252855623,1.649133064172006,25,1.9485252462291172,0.7267440955665465,0.9751917324029548,17,0.9746806640213144,NA,-1.4895710418301098,Indicative,0
H8M13,MLS-7/8,RBMS,8,7/8,13,2,0,2 SPA/2 ENG,Bilingual,NA,12,4,4,0,2,NA,Production,EPT-12,amar,Intensional,Intensional indicative,DOM,1,1,1,1,NA,IND,60260,28864,1318934,NA,NA,-0.7558751292784892,-0.8220498021287957,NA,-0.7889624657036425,-0.08622917982598718,15,-0.03448717249963091,0.29815142382217236,0.9751917324029548,16,0.6633243407922836,NA,-1.4895710418301098,Indicative,1
H8M13,MLS-7/8,RBMS,8,7/8,13,2,0,2 SPA/2 ENG,Bilingual,NA,12,4,4,0,2,NA,Production,EPT-24,pintar,Intensional,Intensional indicative,DOM,1,1,0,1,NA,IND,45606,22466,893704,NA,NA,-0.8179414916676632,-0.8828811589034613,NA,-0.8504113252855623,-0.08622917982598718,15,-0.03448717249963091,0.29815142382217236,0.9751917324029548,16,0.6633243407922836,NA,-1.4895710418301098,Indicative,0
H5B01,DLBE-5,GBCS,5,5,22,4,2,2 SPA/0 ENG,Monolingual,NA,11,0,NA,0,2,NA,Production,EPT-02,llamar,Intensional,Intensional subjunctive,DOM,0,0,0,1,NA,IND,303936,207733,8248273,79960.88,0.711993649,0.2762036834377887,0.8786135231177882,NA,0.5774086032777884,1.110337652712942,26,0.9976638936588408,0.5183508423845298,-1.151284003546733,11,-0.03792619373233095,NA,1.295831508338228,Subjunctive,0
H5B01,DLBE-5,GBCS,5,5,22,4,2,2 SPA/0 ENG,Monolingual,NA,11,0,NA,0,2,NA,Production,EPT-08,peinar,Intensional,Intensional subjunctive,DOM,1,1,1,1,NA,SUBJ,6151,3173,91504,-124599.1,-1.109464919,-0.9850513816679946,-1.0663165084273158,NA,-1.0256839450476551,1.110337652712942,26,0.9976638936588408,0.5183508423845298,-1.151284003546733,11,-0.03792619373233095,NA,1.295831508338228,Subjunctive,1
H5B01,DLBE-5,GBCS,5,5,22,4,2,2 SPA/0 ENG,Monolingual,NA,11,0,NA,0,2,NA,Production,EPT-14,pintar,Intensional,Intensional subjunctive,DOM,0,0,0,1,NA,IND,45606,22466,893704,-105306.1,-0.937674734,-0.8179414916676632,-0.8828811589034613,NA,-0.8504113252855623,1.110337652712942,26,0.9976638936588408,0.5183508423845298,-1.151284003546733,11,-0.03792619373233095,NA,1.295831508338228,Subjunctive,0
H5B01,DLBE-5,GBCS,5,5,22,4,2,2 SPA/0 ENG,Monolingual,NA,11,0,NA,0,2,NA,Production,EPT-20,tratar,Intensional,Intensional subjunctive,DOM,1,1,0,1,NA,SUBJ,590952,203027,9516595,75254.88,0.670090129,1.4918471301070348,0.8338694835770605,NA,1.1628583068420475,1.110337652712942,26,0.9976638936588408,0.5183508423845298,-1.151284003546733,11,-0.03792619373233095,NA,1.295831508338228,Subjunctive,0
H5B01,DLBE-5,GBCS,5,5,22,4,2,2 SPA/0 ENG,Monolingual,NA,11,0,NA,0,2,NA,Production,EPT-26,mirar,Intensional,Intensional subjunctive,DOM,0,0,1,1,NA,IND,186441,197558,3683993,69785.88,0.621392647,-0.22144114042709367,0.7818709386879318,NA,0.2802148991304191,1.110337652712942,26,0.9976638936588408,0.5183508423845298,-1.151284003546733,11,-0.03792619373233095,NA,1.295831508338228,Subjunctive,1
H5B01,DLBE-5,GBCS,5,5,22,4,2,2 SPA/0 ENG,Monolingual,NA,11,0,NA,0,2,NA,Production,EPT-32,llevar,Intensional,Intensional subjunctive,DOM,0,0,0,1,NA,IND,418316,301022,13841181,173259.9,1.542753636,0.7606550639532595,1.765593273375958,NA,1.2631241686646089,1.110337652712942,26,0.9976638936588408,0.5183508423845298,-1.151284003546733,11,-0.03792619373233095,NA,1.295831508338228,Subjunctive,0
H5B01,DLBE-5,GBCS,5,5,22,4,2,2 SPA/0 ENG,Monolingual,NA,11,0,NA,0,2,NA,Production,EPT-38,amar,Intensional,Intensional subjunctive,DOM,0,0,0,1,NA,IND,60260,28864,1318934,-67512.13,-0.601146551,-0.7558751292784892,-0.8220498021287957,NA,-0.7889624657036425,1.110337652712942,26,0.9976638936588408,0.5183508423845298,-1.151284003546733,11,-0.03792619373233095,NA,1.295831508338228,Subjunctive,0
H5B01,DLBE-5,GBCS,5,5,22,4,2,2 SPA/0 ENG,Monolingual,NA,11,0,NA,0,2,NA,Production,EPT-42,cuidar,Intensional,Intensional subjunctive,DOM,0,0,0,1,NA,IND,208160,26928,1534607,-100844.1,-0.897943857,-0.12945128613949522,-0.8404570398149089,NA,-0.48495416297720206,1.110337652712942,26,0.9976638936588408,0.5183508423845298,-1.151284003546733,11,-0.03792619373233095,NA,1.295831508338228,Subjunctive,0
H5B02,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,13,1,NA,0,2,NA,Production,EPT-02,llamar,Intensional,Intensional subjunctive,DOM,0,0,0,1,NA,IND,303936,207733,8248273,79960.88,0.711993649,0.2762036834377887,0.8786135231177882,NA,0.5774086032777884,0.7853228496078932,25,0.8668535086057054,1.1338924677161597,-0.5263012587642213,14,0.682671487181969,NA,-1.0490064591309487,Subjunctive,0
H5B02,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,13,1,NA,0,2,NA,Production,EPT-08,peinar,Intensional,Intensional subjunctive,DOM,0,0,0,1,NA,MISC,6151,3173,91504,-124599.1,-1.109464919,-0.9850513816679946,-1.0663165084273158,NA,-1.0256839450476551,0.7853228496078932,25,0.8668535086057054,1.1338924677161597,-0.5263012587642213,14,0.682671487181969,NA,-1.0490064591309487,Subjunctive,0
H5B02,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,13,1,NA,0,2,NA,Production,EPT-14,pintar,Intensional,Intensional subjunctive,DOM,0,0,0,1,NA,IND,45606,22466,893704,-105306.1,-0.937674734,-0.8179414916676632,-0.8828811589034613,NA,-0.8504113252855623,0.7853228496078932,25,0.8668535086057054,1.1338924677161597,-0.5263012587642213,14,0.682671487181969,NA,-1.0490064591309487,Subjunctive,0
H5B02,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,13,1,NA,0,2,NA,Production,EPT-20,tratar,Intensional,Intensional subjunctive,DOM,0,0,0,1,NA,IND,590952,203027,9516595,75254.88,0.670090129,1.4918471301070348,0.8338694835770605,NA,1.1628583068420475,0.7853228496078932,25,0.8668535086057054,1.1338924677161597,-0.5263012587642213,14,0.682671487181969,NA,-1.0490064591309487,Subjunctive,0
H5B02,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,13,1,NA,0,2,NA,Production,EPT-26,mirar,Intensional,Intensional subjunctive,DOM,0,0,0,1,NA,IND,186441,197558,3683993,69785.88,0.621392647,-0.22144114042709367,0.7818709386879318,NA,0.2802148991304191,0.7853228496078932,25,0.8668535086057054,1.1338924677161597,-0.5263012587642213,14,0.682671487181969,NA,-1.0490064591309487,Subjunctive,0
H5B02,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,13,1,NA,0,2,NA,Production,EPT-32,llevar,Intensional,Intensional subjunctive,DOM,0,0,0,1,NA,IND,418316,301022,13841181,173259.9,1.542753636,0.7606550639532595,1.765593273375958,NA,1.2631241686646089,0.7853228496078932,25,0.8668535086057054,1.1338924677161597,-0.5263012587642213,14,0.682671487181969,NA,-1.0490064591309487,Subjunctive,0
H5B02,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,13,1,NA,0,2,NA,Production,EPT-38,amar,Intensional,Intensional subjunctive,DOM,0,0,0,1,NA,IND,60260,28864,1318934,-67512.13,-0.601146551,-0.7558751292784892,-0.8220498021287957,NA,-0.7889624657036425,0.7853228496078932,25,0.8668535086057054,1.1338924677161597,-0.5263012587642213,14,0.682671487181969,NA,-1.0490064591309487,Subjunctive,0
H5B02,DLBE-5,GBCS,5,5,20,5,0,2 SPA/2 ENG,Bilingual,NA,13,1,NA,0,2,NA,Production,EPT-42,cuidar,Intensional,Intensional subjunctive,DOM,0,0,0,0,NA,IND,208160,26928,1534607,-100844.1,-0.897943857,-0.12945128613949522,-0.8404570398149089,NA,-0.48495416297720206,0.7853228496078932,25,0.8668535086057054,1.1338924677161597,-0.5263012587642213,14,0.682671487181969,NA,-1.0490064591309487,Subjunctive,0
